Source,Time,Line
May 16–21,May 18 16:49:13,"May 18 16:49:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 16:49:16,May 18 16:49:16 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 16:49:43,"May 18 16:49:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 16:50:13,"May 18 16:50:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 16:50:43,"May 18 16:50:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 16:51:13,"May 18 16:51:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 16:51:24,May 18 16:51:24 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 16:51:43,"May 18 16:51:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 16:52:13,"May 18 16:52:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 16:52:43,"May 18 16:52:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 16:52:54,May 18 16:52:54 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 16:53:13,"May 18 16:53:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 16:53:43,"May 18 16:53:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 16:54:13,"May 18 16:54:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 16:54:23,May 18 16:54:23 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 16:54:43,"May 18 16:54:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 16:55:13,"May 18 16:55:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 16:55:43,"May 18 16:55:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 16:55:53,May 18 16:55:53 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 16:56:13,"May 18 16:56:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 16:56:43,"May 18 16:56:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 16:57:13,"May 18 16:57:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 16:57:23,May 18 16:57:23 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 16:57:43,"May 18 16:57:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 16:58:13,"May 18 16:58:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 16:58:43,"May 18 16:58:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 16:58:53,May 18 16:58:53 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 16:59:13,"May 18 16:59:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 16:59:43,"May 18 16:59:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:00:13,"May 18 17:00:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:00:24,May 18 17:00:24 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 17:00:43,"May 18 17:00:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:01:13,"May 18 17:01:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:01:43,"May 18 17:01:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:01:55,May 18 17:01:55 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 17:02:13,"May 18 17:02:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:02:43,"May 18 17:02:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:03:13,"May 18 17:03:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:03:24,May 18 17:03:24 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 17:03:43,"May 18 17:03:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:04:13,"May 18 17:04:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:04:43,"May 18 17:04:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:04:54,May 18 17:04:54 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 17:05:13,"May 18 17:05:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:05:43,"May 18 17:05:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:06:13,"May 18 17:06:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:06:24,May 18 17:06:24 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 17:06:43,"May 18 17:06:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:07:13,"May 18 17:07:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:07:43,"May 18 17:07:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:07:49,May 18 17:07:49 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 17:08:13,"May 18 17:08:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:08:43,"May 18 17:08:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:09:13,"May 18 17:09:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:09:19,May 18 17:09:19 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 17:09:19,May 18 17:09:19 Antminer local0.notice cgminer[1403]: Pool 0 difficulty changed to 262144
May 16–21,May 18 17:09:43,"May 18 17:09:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:10:13,"May 18 17:10:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:10:20,May 18 17:10:20 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 17:10:43,"May 18 17:10:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:11:13,"May 18 17:11:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:11:43,"May 18 17:11:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:11:47,May 18 17:11:47 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 17:12:13,"May 18 17:12:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:12:43,"May 18 17:12:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:13:13,"May 18 17:13:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:13:17,May 18 17:13:17 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 17:13:43,"May 18 17:13:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:14:13,"May 18 17:14:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:14:18,May 18 17:14:18 Antminer local0.notice cgminer[1403]: Pool 0 difficulty changed to 524288
May 16–21,May 18 17:14:43,"May 18 17:14:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:14:47,May 18 17:14:47 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 17:15:13,"May 18 17:15:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:15:43,"May 18 17:15:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:16:13,"May 18 17:16:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:16:17,May 18 17:16:17 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 17:16:43,"May 18 17:16:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:17:13,"May 18 17:17:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:17:43,"May 18 17:17:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:17:48,May 18 17:17:48 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 17:18:13,"May 18 17:18:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:18:43,"May 18 17:18:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:19:13,"May 18 17:19:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:19:18,May 18 17:19:18 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 17:19:43,"May 18 17:19:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:20:13,"May 18 17:20:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:20:43,"May 18 17:20:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:20:47,May 18 17:20:47 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 17:21:13,"May 18 17:21:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:21:43,"May 18 17:21:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:22:13,"May 18 17:22:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:22:17,May 18 17:22:17 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 17:22:43,"May 18 17:22:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:23:13,"May 18 17:23:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:23:18,May 18 17:23:18 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 17:23:43,"May 18 17:23:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:24:13,"May 18 17:24:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:24:18,May 18 17:24:18 Antminer local0.notice cgminer[1403]: Pool 0 difficulty changed to 262144
May 16–21,May 18 17:24:43,"May 18 17:24:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:24:48,May 18 17:24:48 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 17:25:13,"May 18 17:25:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:25:43,"May 18 17:25:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:26:13,"May 18 17:26:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:26:17,May 18 17:26:17 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 17:26:43,"May 18 17:26:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:27:13,"May 18 17:27:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:27:43,"May 18 17:27:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:27:48,May 18 17:27:48 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 17:28:13,"May 18 17:28:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:28:43,"May 18 17:28:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:29:13,"May 18 17:29:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:29:17,May 18 17:29:17 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 17:29:43,"May 18 17:29:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:30:13,"May 18 17:30:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:30:43,"May 18 17:30:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:30:47,May 18 17:30:47 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 17:31:13,"May 18 17:31:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:31:43,"May 18 17:31:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:32:13,"May 18 17:32:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:32:18,May 18 17:32:18 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 17:32:43,"May 18 17:32:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:33:13,"May 18 17:33:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:33:43,"May 18 17:33:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:33:47,May 18 17:33:47 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 17:34:13,"May 18 17:34:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:34:43,"May 18 17:34:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:35:13,"May 18 17:35:13 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 16–21,May 18 17:35:17,May 18 17:35:17 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 16–21,May 18 17:35:43,"May 18 17:35:43 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
